Title,REV,NOTE,ITEM_NAME,ITEM_CODE,DESCRIPTION,LINE_CLASS,low_size_1,high_size_1,low_size_2,high_size_2,Unit,SEQ_NO
bb_fgp,,,RED ECC,5549155,SWAGE ECC SCH STD/XS LTCS A420 WPL6 BLE/TSE,150H2G,2,2,4,4,BB,1790
bb_fgp,,,,,,150H2G,,,,,BB,1800
bb_fgp,,FS1,,,***** GASKETS *****,150H2G,,,,,BB,1800
bb_fgp,,,,,,150H2G,,,,,BB,1810
bb_fgp,,,GASKET,5673043,GASKET 150# 316SS SPIRAL WOUND GRAPHITE IR,150H2G,0.5,24,0,0,BB,1810
bb_fgp,U04,FS1,GASKET,5673103,GASKET 600# 316SS SPIRAL WOUND GRAPHITE IR,150H2G,6,6,0,0,BB,1820
bb_fgp,,,GASKET,5674011,GASKET 150# 316SS KAMMPROFILE GRAPHITE ASME B16.47 SERIES A,150H2G,26,36,0,0,BB,1830
bb_fgp,U04,817,FLANGE,5619897,FLG COMPACT 10000# RJ BORE 121.3MM 2-1/4CR F22M,10000F22,6,6,0,0,BB,1660
bb_fgp,,FS1,GASKET,5673033,GASKET 300# 316SS SPIRAL WOUND GRAPHITE IR,150H2G,0.5,24,0,0,BB,1840
bb_fgp,,GF2,GASKET,5664562,GASKET 150# FF RING EPDM 3MM THK,150H2G,0.75,16,0,0,BB,1850
bb_fgp,U04,UG3,GASKET,5664201,GASKET 150# RF FLAT RING PTFE,150H2G,4,12,0,0,BB,1860
bb_fgp,,FS1,GASKET,5674032,GASKET 300# 316SS KAMMPROFILE GRAPHITE ASME B16.47 SERIES A,150H2G,36,36,0,0,BB,1870
bb_fgp,,GF2,GASKET,5664563,GASKET 300# FF RING EPDM 3MM THICK,150H2G,0.5,24,0,0,BB,1880
bb_fgp,,,,,,150H2G,,,,,BB,1890
bb_fgp,,B1,,,***** BOLTING *****,150H2G,,,,,BB,1890
bb_fgp,,,,,,150H2G,,,,,BB,1900
bb_fgp,U04,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,150H2G,0.5,99,0,0,BB,1900
bb_fgp,U04,UG4,BOLTING,5675768,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) W/ 2 NUTS + LTCS WASHERS,150H2G,0.5,99,0,0,BB,1910
bb_fgp,U04,817,FLANGE,5619876,FLG COMPACT 10000# RJ BORE 160.1MM 2-1/4CR F22M,10000F22,8,8,0,0,BB,1670
bb_fgp,,,,,,150H2G,,,,,BB,1920
bb_fgp,,SB6,BOLTING,5675675,JACK SCREW HEX HEAD A320 GR L7M,150H2G,12,24,0,0,BB,1920
bb_fgp,,,,,,150H2G,,,,,BB,1930
bb_fgp,,FS1,,,**** BLINDS & SPACERS ****,150H2G,,,,,BB,1930
bb_fgp,,,,,,150H2G,,,,,BB,1940
bb_fgp,,,SPEC BLIND,5749582,SPECTACLE BLIND 150# RF LTCS A 516 GR.70 GALV A153,150H2G,0.75,14,0,0,BB,1940
bb_fgp,,FS1,SPEC BLIND,5749583,SPECTACLE BLIND 300# RF LTCS A516 GR.70 GALV A153,150H2G,0.75,10,0,0,BB,1950
bb_fgp,,,,,,150H2G,,,,,BB,1960
bb_fgp,,,PADDLE,5749942,PADDLE BLANK 150# RF LTCS A516 GR.70 GALV A153,150H2G,16,24,0,0,BB,1960
bb_fgp,,,PADDLE,5750025,PADDLE BLANK 150# RF LTCS A516 GR70 B16.47 SERIES A GALV A153,150H2G,28,36,0,0,BB,1970
bb_fgp,U04,817,FLANGE,5619898,FLG COMPACT 10000# RJ BORE 201.0MM 2-1/4CR F22M,10000F22,10,10,0,0,BB,1680
bb_fgp,,,PADDLE,5750195,PADDLE SPACER 150# RF LTCS A516 GR.70 GALV A153,150H2G,16,24,0,0,BB,1980
bb_fgp,,,PADDLE,5750194,PADDLE SPACER 150# RF LTCS A516 GR.70 B16.47 SERIES A GALV A153,150H2G,28,36,0,0,BB,1990
bb_fgp,,FS1,PADDLE,5749853,PADDLE BLANK 300# RF LTCS A516 GR.70 GALV A153,150H2G,12,24,0,0,BB,2000
bb_fgp,,FS1,PADDLE,5750201,PADDLE SPACER 300# RF LTCS A516-GR70 GALV A153,150H2G,12,24,0,0,BB,2010
bb_fgp,,,,,,150H2G,,,,,BB,2020
bb_fgp,,VB2,,,***** BALL VALVES *****,150H5E,,,,,BB,10
bb_fgp,,,,,,150H5E,,,,,BB,20
bb_fgp,U04,,BALL,A01AC01,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT RB LO,150H5E,3,3,0,0,BB,20
bb_fgp,U04,,BALL,A01AC02,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL RB LO,150H5E,3,3,0,0,BB,30
bb_fgp,U04,817,FLANGE,5619899,FLG COMPACT 10000# RJ BORE 239.8MM 2-1/4CR F22M,10000F22,12,12,0,0,BB,1690
bb_fgp,U04,,BALL,B01AC01,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,150H5E,0.75,2,0,0,BB,40
bb_fgp,U04,VA5,BALL,B01AC02,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,150H5E,3,3,0,0,BB,50
bb_fgp,U04,VA5,BALL,B01AC07,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,150H5E,6,8,0,0,BB,60
bb_fgp,,,,,,150H5E,,,,,BB,70
bb_fgp,,,,,***** GATE VALVES *****,150H5E,,,,,BB,70
bb_fgp,,,,,,150H5E,,,,,BB,80
bb_fgp,U04,,GATE,G01AC48,GATE 150# RF LTCS A350 LF2 CL.1 TRIM 16 WEDGE HW,150H5E,0.75,1.5,0,0,BB,80
bb_fgp,,,GATE,G01AC41,GATE 150# RF LTCS A352 LCC TRIM 16 WEDGE HW,150H5E,2,3,0,0,BB,90
bb_fgp,,,GATE,W01AC70,GATE 150# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB HW,150H5E,3,3,0,0,BB,100
bb_fgp,,,,,,150H5E,,,,,BB,110
bb_fgp,U04,817,FLANGE,5619877,FLG COMPACT 10000# RJ BORE 263.6MM 2-1/4CR F22M,10000F22,14,14,0,0,BB,1700
bb_fgp,,,,,***** PIPE ABOVE GROUND *****,150H5E,,,,,BB,110
bb_fgp,,,,,,150H5E,,,,,BB,120
bb_fgp,U04,,PIPE,5358508,PIPE SCH XS SMLS LTCS A333 GR.6.PE,150H5E,0.5,1.5,0,0,BB,120
bb_fgp,,,PIPE,5358514,PIPE SCH XS SMLS LTCS A333 GR.6 BE,150H5E,2,2,0,0,BB,130
bb_fgp,,,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,150H5E,3,3,0,0,BB,140
bb_fgp,,810,PIPE,5358512,PIPE SCH 160 SMLS LTCS A333 GR.6 PE,150H5E,0.5,0.5,0,0,BB,150
bb_fgp,,,,,,150H5E,,,,,BB,160
bb_fgp,,,,,***** PIPE BELOW GROUND *****,150H5E,,,,,BB,160
bb_fgp,,,,,,150H5E,,,,,BB,170
bb_fgp,,,PIPE,9001254CTD,LINEPIPE SMLS WT= 6.35 MM API-5L X60 BE COATED,150H5E,6,8,0,0,BB,170
bb_fgp,,,PIPE,5362281,PIPE WT 14MM SMLS ALLOY 625 B444 UNS N06625 BE,10000A60,4,4,0,0,BB,220
bb_fgp,U04,817,FLANGE,5619878,FLG COMPACT 10000# RJ BORE 302.4MM 2-1/4CR F22M,10000F22,16,16,0,0,BB,1710
bb_fgp,,,,,,150H5E,,,,,BB,180
bb_fgp,,,,,***** FITTINGS ABOVE GROUND*****,150H5E,,,,,BB,180
bb_fgp,,,,,,150H5E,,,,,BB,190
bb_fgp,,,ELBOW,5392600,ELL BW 90 DEG LR SCH XS LTCS A420 WPL6,150H5E,0.75,2,0,0,BB,190
bb_fgp,,,ELBOW,5392438,ELL BW 90 DEG LR SCH STD LTCS A420 WPL6,150H5E,3,3,0,0,BB,200
bb_fgp,,,ELBOW,5392606,ELL BW 45 DEG LR SCH XS LTCS A420 WPL6,150H5E,0.75,2,0,0,BB,210
bb_fgp,,,ELBOW,5392444,ELL BW 45 DEG LR SCH STD LTCS A420 WPL6,150H5E,3,3,0,0,BB,220
bb_fgp,,,,,,150H5E,,,,,BB,230
bb_fgp,,,TEE,5392609,TEE BW SCH XS LTCS A420 WPL6,150H5E,0.75,2,0,0,BB,230
bb_fgp,,,TEE,5392447,TEE BW SCH STD LTCS A420 WPL6,150H5E,3,3,0,0,BB,240
bb_fgp,U04,817,FLANGE,5619879,FLG COMPACT 10000# RJ BORE 341.2MM 2-1/4CR F22M,10000F22,18,18,0,0,BB,1720
bb_fgp,,,TEE RED,5392661,TEE RED BW SCH XS LTCS A420 WPL6,150H5E,0.75,1.5,1,2,BB,250
bb_fgp,,,TEE RED,5392454,TEE RED BW SCH STD/XS LTCS A420 WPL6,150H5E,1.5,2,3,3,BB,260
bb_fgp,,,,,,150H5E,,,,,BB,270
bb_fgp,,,CAP,5392610,CAP BW SCH XS LTCS A420 WPL6,150H5E,0.75,2,0,0,BB,270
bb_fgp,,,CAP,5392448,CAP BW SCH STD LTCS A420 WPL6,150H5E,3,3,0,0,BB,280
bb_fgp,U04,,CAP,9005055,CAP BW WT 6.35MM LTCS A860 WPHY-60,150H5E,6,8,0,0,BB,290
bb_fgp,,,,,,150H5E,,,,,BB,300
bb_fgp,,,RED CONC,5392458,REDUCER CONC SCH XS LTCS A420 WPL6,150H5E,0.75,1.5,1,2,BB,300
bb_fgp,,,RED CONC,5392452,REDUCER CONC SCH STD/XS LTCS A420 WPL6,150H5E,1,2,3,3,BB,310
bb_fgp,,,RED ECC,5392461,REDUCER ECC SCH XS LTCS A420 WPL6,150H5E,0.75,1.5,1,2,BB,320
bb_fgp,U04,817,FLANGE,5619880,FLG COMPACT 10000# RJ BORE 379.0MM 2-1/4CR F22M,10000F22,20,20,0,0,BB,1730
bb_fgp,,,RED ECC,5392453,REDUCER ECC SCH STD/XS LTCS A420 WPL6,150H5E,1,2,3,3,BB,330
bb_fgp,,,,,,150H5E,,,,,BB,340
bb_fgp,,,,,*****INDUCTION BENDS ABOVE GROUND*****,150H5E,,,,,BB,340
bb_fgp,,,,,,150H5E,,,,,BB,350
bb_fgp,,,INDUC BEND,9001813,INDUCTION BEND 90 DEG X 5D RADIUS WT 6.35MM API 5L X60 C/W 1.5D TANGENT ENDS BW,150H5E,6,8,0,0,BB,350
bb_fgp,,,INDUC BEND,9001823,INDUCTION BEND 45 DEG X 5D RADIUS WT 6.35 MM API 5L X60 C/W 1.5D TANGENT ENDS BW,150H5E,6,8,0,0,BB,360
bb_fgp,,,INDUC BEND,9001833,INDUCTION BEND 22.5 DEG X 5D RADIUS WT 6.35 MM API 5L X60 C/W 1.5D TANGENT ENDS BW,150H5E,6,8,0,0,BB,370
bb_fgp,,,,,,150H5E,,,,,BB,380
bb_fgp,,,,,*****INDUCTION BENDS BELOW GROUND*****,150H5E,,,,,BB,380
bb_fgp,,,,,,150H5E,,,,,BB,390
bb_fgp,U04,817,FLANGE,5619881,FLG COMPACT 10000# RJ BORE 417.8MM 2-1/4CR F22M,10000F22,22,22,0,0,BB,1740
bb_fgp,,,INDUC BEND,9001813CTD,INDUCTION BEND 90 DEG X 5D RADIUS WT 6.35MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,150H5E,6,8,0,0,BB,390
bb_fgp,,,INDUC BEND,9001823CTD,INDUCTION BEND 45 DEG X 5D RADIUS WT 6.35 MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,150H5E,6,8,0,0,BB,400
bb_fgp,,,INDUC BEND,9001833CTD,INDUCTION BEND 22.5 DEG X 5D RADIUS WT 6.35 MM API 5L X60 C/W 1.5D TANGENT ENDS BW COATED,150H5E,6,8,0,0,BB,410
bb_fgp,,,,,,150H5E,,,,,BB,420
bb_fgp,U04,,OLETS,5505335,WELDOLET SCH XS LTCS A350 LF2 CL.1,150H5E,0.75,1,2,2,BB,420
bb_fgp,U04,,OLETS,5505179,WELDOLET SCH STD/XS LTCS A350 LF2 CL.1,150H5E,0.75,2,3,3,BB,430
bb_fgp,U04,,OLETS,9006407,WELDOLET WT 6.35 MM/XS WT LTCS A694 F60,150H5E,0.75,2,6,8,BB,440
bb_fgp,,,,,,150H5E,,,,,BB,450
bb_fgp,U04,,OLETS,5504001,NIPOFLANGE 150# RF SCH XS LTCS A350 LF2 CL.1,150H5E,0.75,1.5,2,2,BB,450
bb_fgp,U04,,OLETS,5504002,NIPOFLANGE 150# RF SCH STD/ XS LTCS A350 LF2 CL.1,150H5E,0.75,1.5,3,3,BB,460
bb_fgp,,,FLANGE,5563412,"FLG WN 10000 API 6A TYPE 6BX 1 13/16"" NS (2"" NB) RTJ BORE 39.3MM 2-1/4CR F22M",10000F22,2,2,0,0,BB,1750
bb_fgp,U04,,OLETS,9006801,NIPOFLANGE 150# RF 6.35 MM/XS WT LTCS A694 F60,150H5E,0.75,2,6,8,BB,470
bb_fgp,U04,,OLETS,5504020,NIPOFLANGE 300# RF SCH XS LTCS A350 LF2 CL.1,150H5E,0.75,1.5,2,2,BB,480
bb_fgp,U04,,OLETS,5504021,NIPOFLANGE 300# RF SCH STD/XS LTCS A350 LF2 CL.1,150H5E,0.75,1.5,3,3,BB,490
bb_fgp,,,,,,150H5E,,,,,BB,500
bb_fgp,,,,,***** FLANGES ABOVE & BELOW GROUND*****,150H5E,,,,,BB,500
bb_fgp,,,,,,150H5E,,,,,BB,510
bb_fgp,U04,FA8,TEE RED,5599692,FLG SCRD (FNPT) REDUCING 150# RF LTCS A350 LF2 CL.1,150H5E,0.5,0.5,0.75,1.5,BB,510
bb_fgp,U04,FA8,TEE RED,5599703,FLG SCRD (FNPT) REDUCING 300# RF LTCS A350 LF2 CL.1,150H5E,0.5,0.5,0.75,2,BB,520
bb_fgp,,,,,,150H5E,,,,,BB,530
bb_fgp,U04,,FLG ADAPTER,5851200,FLANGE ADAPTER 150# RF 316 SS X 12 MM TUBE,150H5E,0.75,2,0,0,BB,530
bb_fgp,,,FLANGE,5563413,"FLG WN 10000 API 6A TYPE 6BX 2 9/16"" NS (3"" NB) RTJ BORE 60.9MM 2-1/4CR F22M",10000F22,3,3,0,0,BB,1760
bb_fgp,,,,,,150H5E,,,,,BB,540
bb_fgp,U04,,FLANGE,5556264,FLG WN 150# RF LTCS A350 LF2 CL.1 SCH XS,150H5E,0.5,2,0,0,BB,540
bb_fgp,U04,,FLANGE,5556261,FLG WN 150# RF LTCS A350 LF2 CL.1 SCH STD,150H5E,0.75,3,0,0,BB,550
bb_fgp,U04,,FLANGE,5557033,FLG WN 600# RF LTCS A350 LF2 CL.1 SCH STD,150H5E,3,3,0,0,BB,560
bb_fgp,U04,,FLANGE,5557036,FLG WN 600# RF LTCS A350 LF2 CL.1 SCH XS,150H5E,2,2,0,0,BB,570
bb_fgp,U04,,FLANGE,5555935,FLG WN 900# RF LTCS A350 LF2 CL.1 SCH STD,150H5E,3,3,0,0,BB,580
bb_fgp,U04,,FLANGE,5557393,FLG WN 1500# RF LTCS A350 LF2 CL.1 SCH XS,150H5E,0.75,2,0,0,BB,590
bb_fgp,,,FLANGE,9001473,FLG WN 150# RF LTCS A694 F60 WT 6.35MM,150H5E,6,8,0,0,BB,600
bb_fgp,U04,,BLIND,5615566,FLG BLIND 150# RF LTCS A350 LF2 CL.1,150H5E,0.5,3,0,0,BB,610
bb_fgp,,,BLIND,9001449,FLG BLIND 150# RF LTCS A694 F60,150H5E,6,8,0,0,BB,620
bb_fgp,,,FLANGE,5563420,"FLG WN 10000 API 6A TYPE 6BX 4 1/16"" NS (4"" NB) RTJ BORE 80.3MM 2-1/4CR F22M",10000F22,4,4,0,0,BB,1770
bb_fgp,U04,,BLIND,5615616,FLG BLIND 1500# RF LTCS A350 LF2 CL.1,150H5E,0.75,2,0,0,BB,630
bb_fgp,,,,,,150H5E,,,,,BB,640
bb_fgp,,,,,***** GASKETS *****,150H5E,,,,,BB,640
bb_fgp,,,,,,150H5E,,,,,BB,650
bb_fgp,,,GASKET,5673043,GASKET 150# 316SS SPIRAL WOUND GRAPHITE IR,150H5E,0.75,8,0,0,BB,650
bb_fgp,U04,,GASKET,5673103,GASKET 600# 316SS SPIRAL WOUND GRAPHITE IR,150H5E,2,3,0,0,BB,660
bb_fgp,,,GASKET,5672251,GASKET 1500# 316SS SPIRAL WOUND GRAPHITE IR,150H5E,0.75,2,0,0,BB,670
bb_fgp,,,,,,150H5E,,,,,BB,680
bb_fgp,,B1,,,***** BOLTING *****,150H5E,,,,,BB,680
bb_fgp,,,,,,150H5E,,,,,BB,690
bb_fgp,,,FLANGE,5563421,"FLG WN 10000 API 6A TYPE 6BX 5 1/8"" NS (6"" NB) RTJ BORE 121.3MM 2-1/4CR F22M",10000F22,6,6,0,0,BB,1780
bb_fgp,U04,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,150H5E,0.5,99,0,0,BB,690
bb_fgp,,,,,,150H5E,,,,,BB,700
bb_fgp,,,SPEC BLIND,5749580,SPECTACLE BLIND 150# RF LTCS A 516 GR.70,150H5E,0.75,10,0,0,BB,700
bb_fgp,,,,,,150H5E,,,,,BB,710
bb_fgp,,,,,***** PIPE NIPPLES *****,150H5E,,,,,BB,710
bb_fgp,,,,,,150H5E,,,,,BB,720
bb_fgp,,810,,0,NIPPLE PBE CUT FROM PIPE,150H5E,,,,,BB,720
bb_fgp,,,,,,150H5E,,,,,BB,730
bb_fgp,U04,"","","",*****VALVES*****,150J20,,,,,BB,10
bb_fgp,,,FLANGE,5563422,"FLG WN 10000 API 6A TYPE 6BX 7 1/16"" NS (8"" NB) RTJ BORE 160.1MM 2-1/4CR F22M",10000F22,8,8,0,0,BB,1790
bb_fgp,,,,,,150J20,,,,,BB,20
bb_fgp,U04,"",PLUG,PA1C1J ,PLUG 150# RF CS ASTM A352 LCB SHORT PATTERN SUPPLIED WITH FULL STEAM JACKET,150J20,2,2,0,0,BB,20
bb_fgp,,,,,,150J20,,,,,BB,30
bb_fgp,U04,PJ8,,"",*****PIPE*****,150J20,,,,,BB,30
bb_fgp,,,,,,150J20,,,,,BB,40
bb_fgp,U04,"",PIPE,5358515,PIPE SCH 160 SMLS LTCS A333 GR.6 BE ,150J20,0.75,2,0,0,BB,40
bb_fgp,U04,"",PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,150J20,3,12,0,0,BB,50
bb_fgp,,,,,,150J20,,,,,BB,60
bb_fgp,U04,PJ8,"",,*****FITTINGS*****,150J20,,,,,BB,60
bb_fgp,,,,,,150J20,,,,,BB,70
bb_fgp,,,FLANGE,5563423,"FLG WN 10000 API 6A TYPE 6BX 9"" NS (10"" NB) RTJ BORE 201.0MM 2-1/4CR F22M",10000F22,10,10,0,0,BB,1800
bb_fgp,U04,,Tee,5478703,TEE 3000# SW LTCS A350 LF2,150J20,0.75,0.75,0,0,BB,70
bb_fgp,U04,,Tee,5392609,TEE BW SCH XS LTCS A420 WPL6,150J20,1,2,0,0,BB,80
bb_fgp,U04,,Tee,5392447,TEE BW SCH STD LTCS A420 WPL6,150J20,3,10,0,0,BB,90
bb_fgp,U04,,TEE RED,5392661,TEE RED BW SCH XS LTCS A420 WPL6,150J20,1,1,2,2,BB,100
bb_fgp,U04,,TEE RED,5392454,TEE RED BW SCH STD/XS LTCS A420 WPL6,150J20,2,2,3,3,BB,110
bb_fgp,U04,,TEE RED,5392445,TEE RED BW SCH STD LTCS A420 WPL6,150J20,3,8,4,10,BB,120
bb_fgp,,,,,,150J20,,,,,BB,130
bb_fgp,U04,,Cross,5416600,CROSS SCH XS LTCS A420 WPL6,150J20,1,2,0,0,BB,130
bb_fgp,U04,,Cross,5416601,CROSS SCH STD LTCS ASTM A420 WPL6,150J20,3,10,0,0,BB,140
bb_fgp,,,,,,150J20,,,,,BB,150
bb_fgp,,,PIPE,5362282,PIPE WT 20MM SMLS ALLOY 625 B444 UNS N06625 BE,10000A60,6,6,0,0,BB,230
bb_fgp,,,FLANGE,5563424,"FLG WN 10000 API 6A TYPE 6BX 11"" NS (12"" NB) RTJ BORE 239.8MM 2-1/4CR F22M",10000F22,12,12,0,0,BB,1810
bb_fgp,U04,,COUPLING,5478707,HALF COUPLING 3000# SW LTCS A 350 LF2,150J20,0.75,0.75,0,0,BB,150
bb_fgp,,,,,,150J20,,,,,BB,160
bb_fgp,U04,,RED ECC,5392450,REDUCER ECC SCH STD LTCS A420 WPL6,150J20,3,3,4,4,BB,160
bb_fgp,U04,,RED ECC,5392450,REDUCER ECC SCH STD LTCS A420 WPL6,150J20,10,10,12,12,BB,170
bb_fgp,,,,,,150J20,,,,,BB,180
bb_fgp,U04,,Cap,5491312,CAP 3000# SCRD LTCS A350 LF2,150J20,1,1,0,0,BB,180
bb_fgp,,,,,,150J20,,,,,BB,190
bb_fgp,U04,,,,*****FLANGES*****,150J20,,,,,BB,190
bb_fgp,,,,,,150J20,,,,,BB,200
bb_fgp,U04,,Flange ,5602303,FLG SW 150# RF LTCS A350 LF2 SCH XS,150J20,0.75,0.75,0,0,BB,200
bb_fgp,,,FLANGE,5563425,"FLG WN 10000 API 6A TYPE 6BX 11"" (14"" NB) NS RTJ BORE 263.6MM 2-1/4CR F22M",10000F22,14,14,0,0,BB,1820
bb_fgp,U04,,FLG RED,5597590,FLG SO REDUCING 150# RF LTCS ASTM A350 LF2,150J20,0.75,12,2,16,BB,210
bb_fgp,U04,,Blind,5615566,FLG BLIND 150# RF LTCS A350 LF2,150J20,2,10,0,0,BB,220
bb_fgp,,,,,,150J20,,,,,BB,230
bb_fgp,U04,,"",,*****GASKETS*****,150J20,,,,,BB,230
bb_fgp,,,,,,150J20,,,,,BB,240
bb_fgp,U04,"",GASKET,5673034,GASKET 150# 316SS SPIRAL WOUND GRAPHITE LOW STRESS ,150J20,2,16,0,0,BB,240
bb_fgp,U04,"",GASKET,5673053,GASKET 300# 316SS SPIRAL WOUND GRAPHITE IR,150J20,2,16,0,0,BB,250
bb_fgp,,,,,,150J20,,,,,BB,260
bb_fgp,U04,"",,,*****BOLTING*****,150J20,,,,,BB,260
bb_fgp,,,,,,150J20,,,,,BB,270
bb_fgp,,,FLANGE,5563426,"FLG WN 10000 API 6A TYPE 6BX 13 5/8"" NS (16"" NB) RTJ BORE 302.4MM 2-1/4CR F22M",10000F22,16,16,0,0,BB,1830
bb_fgp,U04,"",BOLTING,5675669,STUD-BOLT A320 GR L7M/A194 GR 7M NUTS,150J20,2,16,0,0,BB,270
bb_fgp,,,,,,150J20,,,,,BB,280
bb_fgp,U04,ST1,,,*****STEAM TRAPS*****,150J20,,,,,BB,280
bb_fgp,,,,,,150J20,,,,,BB,290
bb_fgp,U04,"",,,FOR DETAILS OF STEAM TRAPS SEE SP LIST,150J20,,,,,BB,290
bb_fgp,,,,,,150J20,,,,,BB,300
bb_fgp,,,,,,150J20,,,,,BB,310
bb_fgp,U04,"",,,SEE DOC. NO. 60-0000-L-SPE-0015,150J20,,,,,BB,310
bb_fgp,,,,,,150J20,,,,,BB,320
bb_fgp,,,FLANGE,5563427,"FLG WN 10000 API 6A TYPE 6BX 13 5/8"" NS (18"" NB) RTJ BORE 341.0MM 2-1/4CR F22M",10000F22,18,18,0,0,BB,1840
bb_fgp,U04,"",,,SPECIFICATION FOR JACKETED PIPEWORK,150J20,,,,,BB,320
bb_fgp,,,,,,150J20,,,,,BB,330
bb_fgp,U04,,,,PIPE BENDS----------NONE,150J20,,,,,BB,330
bb_fgp,,,,,,150J20,,,,,BB,340
bb_fgp,U04,,,,THREAD SEALANT----------NOT APPLICABLE,150J20,,,,,BB,340
bb_fgp,,,,,***** VALVES *****,150K21,,,,,BB,10
bb_fgp,,VA5,,,***** MODULAR VALVES *****,150K21,,,,,BB,20
bb_fgp,,,,,,150K21,,,,,BB,30
bb_fgp,U04,,MODULAR DBB,K01AC02,MODULAR VALVE DB&B BALL TYPE 150# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,150K21,0.5,2,0,0,BB,30
bb_fgp,U04,VAV,MODULAR DBB,K03AC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,150K21,3,3,0,0,BB,40
bb_fgp,,,FLANGE,5563428,"FLG WN 10000 API 6A TYPE 6BX 16 3/4"" NS (20"" NB) RTJ BORE 379.0MM 2-1/4CR F22M",10000F22,20,20,0,0,BB,1850
bb_fgp,U04,,MODULAR DBB,M01AC02,MODULAR VALVE DB&B BALL TYPE 150# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO,150K21,0.5,2,0,0,BB,50
bb_fgp,U04,FS1,MODULAR DBB,M03AC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,150K21,0.75,3,0,0,BB,60
bb_fgp,U04,ZZ6,MODULAR DBB,M06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,150K21,0.75,1.5,0,0,BB,70
bb_fgp,U04,VAW,MODULAR DBB,M03EC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,150K21,0.75,1,1.5,3,BB,80
bb_fgp,,,,,,150K21,,,,,BB,90
bb_fgp,,VB2,,,***** BALL VALVES *****,150K21,,,,,BB,90
bb_fgp,,,,,,150K21,,,,,BB,100
bb_fgp,U04,,BALL,A01AC01,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT RB LO,150K21,3,4,0,0,BB,100
bb_fgp,U04,,BALL,A01AC02,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL RB LO,150K21,3,4,0,0,BB,110
bb_fgp,U04,,BALL,A01AC03,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT RB GO,150K21,6,6,0,0,BB,120
bb_fgp,,,FLANGE,5563431,"FLG WN 10000 API 6A TYPE 6BX 16 3/4"" NS (22"" NB) RTJ BORE 418.0MM 2-1/4CR F22M",10000F22,22,22,0,0,BB,1860
bb_fgp,U04,,BALL,A01AC04,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL RB GO,150K21,6,6,0,0,BB,130
bb_fgp,U04,,BALL,A01AC07,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT RB GO,150K21,8,8,0,0,BB,140
bb_fgp,U04,,BALL,A01AC08,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL RB GO,150K21,8,8,0,0,BB,150
bb_fgp,U04,,BALL,B01AC01,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,150K21,0.75,2,0,0,BB,160
bb_fgp,U04,VA5,BALL,B01AC01,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,150K21,3,3,0,0,BB,170
bb_fgp,U04,,BALL,B01AC02,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,150K21,0.75,2,0,0,BB,180
bb_fgp,U04,VA5,BALL,B01AC02,BALL 150# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,150K21,3,3,0,0,BB,190
